Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	average	Locus_start	Locus_end	Protein_start	Protein_end
Human_coronavirus_OC43	miR-186-5p	10310	10316	9745	9751	7mer-m8	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	11874	11879	11264	11269	6mer	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	14179	14184	13520	13525	6mer	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	14275	14281	13616	13622	7mer-1a	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	15295	15301	14624	14630	7mer-1a	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	1628	1634	1570	1576	7mer-m8	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	16532	16537	15861	15866	6mer	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	16841	16846	16170	16175	6mer	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	18487	18493	17810	17816	7mer-m8	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	19340	19346	18658	18664	7mer-1a	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	19690	19696	18993	18999	7mer-m8	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	2031	2036	1954	1959	6mer	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	2161	2168	2083	2090	8mer-1a	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	21744	21750	21041	21047	7mer-1a	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	2263	2269	2184	2190	7mer-1a	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	24271	24277	23542	23548	7mer-m8	x	0	90	3.0634646853655134	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
Human_coronavirus_OC43	miR-186-5p	24658	24663	23926	23931	6mer	x	0	90	3.0634646853655134	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-186-5p	27577	27583	26819	26825	7mer-1a	x	0	90	3.0634646853655134	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-186-5p	29253	29258	28457	28462	6mer	x	0	90	3.0634646853655134	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
Human_coronavirus_OC43	miR-186-5p	29673	29679	28870	28876	7mer-m8	x	0	90	3.0634646853655134	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
Human_coronavirus_OC43	miR-186-5p	30212	30217	29399	29404	6mer	x	0	90	3.0634646853655134	EYW02_gp8	EYW02_gp8	nucleocapsid protein	nucleocapsid protein
Human_coronavirus_OC43	miR-186-5p	30896	30901	30048	30053	6mer	x	0	90	3.0634646853655134	EYW02_gp8	EYW02_gp8	nucleocapsid protein	nucleocapsid protein
Human_coronavirus_OC43	miR-186-5p	3940	3945	3708	3713	6mer	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	4795	4800	4544	4549	6mer	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-186-5p	6547	6554	6193	6200	8mer-1a	x	0	90	3.0634646853655134	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	10227	10236	9671	9677	7mer-m8	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	10461	10467	9893	9899	7mer-m8	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	10705	10710	10137	10142	6mer	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	10752	10757	10175	10180	6mer	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	11189	11195	10611	10617	7mer-1a	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	13342	13348	12704	12710	7mer-m8	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	16174	16180	15503	15509	7mer-1a	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	16249	16254	15578	15583	6mer	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	2222	2228	2144	2150	7mer-m8	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	2352	2358	2271	2277	7mer-1a	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	25264	25269	24516	24521	6mer	x	0	86	1.4797190012184809	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-34c-3p	26072	26077	25317	25322	6mer	x	0	86	1.4797190012184809	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-34c-3p	27691	27697	26930	26936	7mer-m8	x	0	86	1.4797190012184809	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-34c-3p	3256	3261	3126	3131	6mer	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	3680	3685	3452	3457	6mer	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	4186	4193	3941	3948	8mer-1a	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	7321	7327	6866	6872	7mer-m8	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	10227	10236	9671	9677	7mer-m8	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	10461	10467	9893	9899	7mer-m8	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	10705	10710	10137	10142	6mer	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	10752	10757	10175	10180	6mer	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	11189	11195	10611	10617	7mer-1a	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	13342	13348	12704	12710	7mer-m8	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	16174	16180	15503	15509	7mer-1a	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	16249	16254	15578	15583	6mer	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	2222	2228	2144	2150	7mer-m8	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	2352	2358	2271	2277	7mer-1a	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	25264	25269	24516	24521	6mer	x	0	86	1.4797190012184809	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-34c-3p	26072	26077	25317	25322	6mer	x	0	86	1.4797190012184809	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-34c-3p	27691	27697	26930	26936	7mer-m8	x	0	86	1.4797190012184809	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-34c-3p	3256	3261	3126	3131	6mer	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	3680	3685	3452	3457	6mer	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	4186	4193	3941	3948	8mer-1a	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-34c-3p	7321	7327	6866	6872	7mer-m8	x	0	86	1.4797190012184809	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	10025	10031	9476	9481	6mer	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	10351	10358	9783	9790	8mer-1a	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	11653	11658	11059	11064	6mer	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	11682	11689	11088	11095	8mer-1a	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	12819	12825	12196	12202	7mer-1a	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	13765	13771	13124	13130	7mer-m8	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	14495	14501	13836	13842	7mer-1a	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	15433	15438	14762	14767	6mer	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	16166	16171	15495	15500	6mer	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	17683	17689	17007	17013	7mer-m8	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	19293	19300	18611	18618	8mer-1a	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	19945	19951	19248	19253	6mer	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	20185	20191	19485	19491	7mer-m8	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	20480	20485	19779	19784	6mer	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	21641	21648	20938	20945	8mer-1a	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	24729	24734	23995	24000	6mer	x	0	86	1.5951109354716606	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	let-7b-3p	29550	29555	28752	28757	6mer	x	0	86	1.5951109354716606	EYW02_gp7	EYW02_gp7	membrane protein	membrane protein
Human_coronavirus_OC43	let-7b-3p	31453	31458	30578	30583	6mer	x	0	86	1.5951109354716606				
Human_coronavirus_OC43	let-7b-3p	4077	4083	3844	3850	7mer-1a	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	4269	4276	4022	4029	8mer-1a	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	6284	6289	5965	5970	6mer	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	7649	7654	7165	7170	6mer	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	8807	8812	8301	8306	6mer	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	let-7b-3p	9543	9548	8995	9000	6mer	x	0	86	1.5951109354716606	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-28-5p	213	223	194	200	7mer-m8	x	0	85	2.1200223643957288				
Human_coronavirus_OC43	miR-194-5p	10572	10577	10004	10009	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	11837	11844	11231	11237	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	13048	13053	12425	12430	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	13293	13300	12657	12662	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	15776	15781	15105	15110	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	16947	16952	16276	16281	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	18044	18050	17367	17373	7mer-m8	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	18730	18737	18048	18055	8mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	18776	18781	18094	18099	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	19277	19283	18595	18601	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	24334	24339	23604	23609	6mer	x	0	83	2.6684111463842903	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
Human_coronavirus_OC43	miR-194-5p	24500	24505	23768	23773	6mer	x	0	83	2.6684111463842903	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-194-5p	25077	25082	24338	24343	6mer	x	0	83	2.6684111463842903	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-194-5p	2549	2555	2458	2464	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	26997	27002	26240	26245	6mer	x	0	83	2.6684111463842903	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-194-5p	2707	2718	2594	2600	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	28181	28187	27413	27419	7mer-1a	x	0	83	2.6684111463842903	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-194-5p	2897	2903	2771	2777	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	4615	4621	4364	4370	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	6078	6083	5762	5767	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	7780	7785	7294	7299	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	7893	7899	7407	7413	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	8426	8433	7921	7928	8mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	9330	9335	8785	8790	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	10572	10577	10004	10009	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	11837	11844	11231	11237	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	13048	13053	12425	12430	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	13293	13300	12657	12662	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	15776	15781	15105	15110	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	16947	16952	16276	16281	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	18044	18050	17367	17373	7mer-m8	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	18730	18737	18048	18055	8mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	18776	18781	18094	18099	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	19277	19283	18595	18601	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	24334	24339	23604	23609	6mer	x	0	83	2.6684111463842903	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
Human_coronavirus_OC43	miR-194-5p	24500	24505	23768	23773	6mer	x	0	83	2.6684111463842903	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-194-5p	25077	25082	24338	24343	6mer	x	0	83	2.6684111463842903	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-194-5p	2549	2555	2458	2464	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	26997	27002	26240	26245	6mer	x	0	83	2.6684111463842903	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-194-5p	2707	2718	2594	2600	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	28181	28187	27413	27419	7mer-1a	x	0	83	2.6684111463842903	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-194-5p	2897	2903	2771	2777	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	4615	4621	4364	4370	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	6078	6083	5762	5767	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	7780	7785	7294	7299	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	7893	7899	7407	7413	7mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	8426	8433	7921	7928	8mer-1a	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-194-5p	9330	9335	8785	8790	6mer	x	0	83	2.6684111463842903	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	10082	10087	9532	9537	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	1066	1072	1024	1030	7mer-m8	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	11191	11196	10613	10618	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	12841	12846	12218	12223	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	13036	13041	12413	12418	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	14163	14169	13504	13510	7mer-1a	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	14595	14600	13936	13941	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	15468	15473	14797	14802	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	16176	16181	15505	15510	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	17370	17375	16699	16704	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	17801	17806	17125	17130	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	20255	20261	19555	19561	7mer-1a	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	20502	20508	19801	19807	7mer-1a	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	20532	20537	19831	19836	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	20612	20617	19911	19916	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	21676	21681	20973	20978	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	22568	22574	21847	21853	7mer-1a	x	0	82	4.760407793383689	ns2	ns2	ns2	ns2
Human_coronavirus_OC43	miR-374a-3p	22826	22832	22104	22110	7mer-m8	x	0	82	4.760407793383689	ns2	ns2	ns2	ns2
Human_coronavirus_OC43	miR-374a-3p	23978	23984	23249	23255	7mer-m8	x	0	82	4.760407793383689	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
Human_coronavirus_OC43	miR-374a-3p	24150	24155	23421	23426	6mer	x	0	82	4.760407793383689	EYW02_gp3	EYW02_gp3	hemagglutinin-esterase	hemagglutinin-esterase
Human_coronavirus_OC43	miR-374a-3p	24455	24461	23723	23729	7mer-1a	x	0	82	4.760407793383689	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-374a-3p	24829	24834	24095	24100	6mer	x	0	82	4.760407793383689	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-374a-3p	25418	25423	24668	24673	6mer	x	0	82	4.760407793383689	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-374a-3p	25962	25967	25208	25213	6mer	x	0	82	4.760407793383689	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-374a-3p	26912	26917	26156	26161	6mer	x	0	82	4.760407793383689	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-374a-3p	27133	27139	26375	26381	7mer-1a	x	0	82	4.760407793383689	EYW02_gp4	EYW02_gp4	spike surface glycoprotein	spike surface glycoprotein
Human_coronavirus_OC43	miR-374a-3p	28771	28777	27989	27995	7mer-1a	x	0	82	4.760407793383689	ns12.9	ns12.9	ns12.9	ns12.9
Human_coronavirus_OC43	miR-374a-3p	31157	31162	30296	30301	6mer	x	0	82	4.760407793383689	EYW02_gp8	EYW02_gp8	nucleocapsid protein	nucleocapsid protein
Human_coronavirus_OC43	miR-374a-3p	4189	4194	3944	3949	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	5341	5346	5063	5068	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	5983	5991	5678	5683	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	6584	6589	6230	6235	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	7108	7116	6688	6694	7mer-m8	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	8313	8323	7813	7820	8mer-1a	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	8388	8394	7883	7889	7mer-1a	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	8398	8404	7893	7899	7mer-m8	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
Human_coronavirus_OC43	miR-374a-3p	10082	10087	9532	9537	6mer	x	0	82	4.760407793383689	orf1ab	orf1ab	Orf1ab	Orf1ab
