Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	average	Locus_start	Locus_end	Protein_start	Protein_end
NL63	miR-126-5p	706	713	706	713	8mer-1a	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	7085	7091	7085	7091	7mer-1a	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	7387	7393	7387	7393	7mer-m8	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	11684	11689	11684	11689	6mer	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	12347	12352	12347	12352	6mer	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	14194	14200	14194	14200	7mer-1a	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	14544	14550	14544	14550	7mer-m8	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	14767	14772	14767	14772	6mer	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	19848	19853	19848	19853	6mer	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	20425	20430	20425	20430	6mer	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	21167	21173	21167	21173	7mer-m8	x	0	98	4.089519711516851	S	S	Spike protein	Spike protein
NL63	miR-126-5p	22143	22148	22143	22148	6mer	x	0	98	4.089519711516851	S	S	Spike protein	Spike protein
NL63	miR-126-5p	22344	22349	22344	22349	6mer	x	0	98	4.089519711516851	S	S	Spike protein	Spike protein
NL63	miR-126-5p	23420	23427	23420	23427	8mer-1a	x	0	98	4.089519711516851	S	S	Spike protein	Spike protein
NL63	miR-126-5p	24538	24543	24538	24543	6mer	x	0	98	4.089519711516851	S	P3	Spike protein	protein 3
NL63	miR-126-5p	3463	3469	3463	3469	7mer-m8	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	5312	5317	5312	5317	6mer	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	5815	5821	5815	5821	7mer-m8	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	6679	6685	6679	6685	7mer-m8	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	703	710	703	710	8mer-1a	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	706	713	706	713	8mer-1a	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	7085	7091	7085	7091	7mer-1a	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-126-5p	7387	7393	7387	7393	7mer-m8	x	0	98	4.089519711516851	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	10461	10467	10461	10467	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	10591	10596	10591	10596	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	10815	10821	10815	10821	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	1129	1134	1129	1134	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	13053	13058	13053	13058	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	13734	13739	13734	13739	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	14445	14450	14445	14450	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	15242	15248	15242	15248	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	16395	16400	16395	16400	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	1729	1734	1729	1734	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	17373	17378	17373	17378	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	1753	1758	1753	1758	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	17796	17801	17796	17801	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	181	186	181	186	6mer	x	0	96	3.802166908092065				
NL63	miR-197-3p	18597	18602	18597	18602	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	19242	19247	19242	19247	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	19989	19995	19989	19995	7mer-1a	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	2053	2058	2053	2058	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	20906	20912	20906	20912	7mer-1a	x	0	96	3.802166908092065	S	S	Spike protein	Spike protein
NL63	miR-197-3p	2310	2316	2310	2316	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	25002	25008	25002	25008	7mer-m8	x	0	96	3.802166908092065	P3	P3	protein 3	protein 3
NL63	miR-197-3p	25026	25033	25026	25033	8mer-1a	x	0	96	3.802166908092065	P3	P3	protein 3	protein 3
NL63	miR-197-3p	26050	26055	26050	26055	6mer	x	0	96	3.802166908092065	M	M	Membrane protein	Membrane protein
NL63	miR-197-3p	2890	2895	2890	2895	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	3613	3618	3613	3618	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	4048	4054	4048	4054	7mer-1a	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	4642	4647	4642	4647	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	5710	5716	5710	5716	7mer-1a	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	5989	5994	5989	5994	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	6282	6288	6282	6288	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	6865	6870	6865	6870	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	6981	6987	6981	6987	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	8118	8124	8118	8124	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	8299	8305	8299	8305	7mer-1a	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	8388	8394	8388	8394	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	8545	8550	8545	8550	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	909	916	909	916	8mer-1a	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	9424	9429	9424	9429	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	10461	10467	10461	10467	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	10591	10596	10591	10596	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	10815	10821	10815	10821	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	1129	1134	1129	1134	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	13053	13058	13053	13058	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	13734	13739	13734	13739	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	14445	14450	14445	14450	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	15242	15248	15242	15248	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	16395	16400	16395	16400	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	1729	1734	1729	1734	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	17373	17378	17373	17378	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	1753	1758	1753	1758	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	17796	17801	17796	17801	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	181	186	181	186	6mer	x	0	96	3.802166908092065				
NL63	miR-197-3p	18597	18602	18597	18602	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	19242	19247	19242	19247	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	19989	19995	19989	19995	7mer-1a	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	2053	2058	2053	2058	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	20906	20912	20906	20912	7mer-1a	x	0	96	3.802166908092065	S	S	Spike protein	Spike protein
NL63	miR-197-3p	2310	2316	2310	2316	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	25002	25008	25002	25008	7mer-m8	x	0	96	3.802166908092065	P3	P3	protein 3	protein 3
NL63	miR-197-3p	25026	25033	25026	25033	8mer-1a	x	0	96	3.802166908092065	P3	P3	protein 3	protein 3
NL63	miR-197-3p	26050	26055	26050	26055	6mer	x	0	96	3.802166908092065	M	M	Membrane protein	Membrane protein
NL63	miR-197-3p	2890	2895	2890	2895	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	3613	3618	3613	3618	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	4048	4054	4048	4054	7mer-1a	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	4642	4647	4642	4647	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	5710	5716	5710	5716	7mer-1a	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	5989	5994	5989	5994	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	6282	6288	6282	6288	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	6865	6870	6865	6870	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	6981	6987	6981	6987	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	8118	8124	8118	8124	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	8299	8305	8299	8305	7mer-1a	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	8388	8394	8388	8394	7mer-m8	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	8545	8550	8545	8550	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	909	916	909	916	8mer-1a	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-197-3p	9424	9429	9424	9429	6mer	x	0	96	3.802166908092065	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	10720	10726	10720	10726	7mer-m8	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	11294	11300	11294	11300	7mer-1a	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	13740	13746	13740	13746	7mer-m8	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	1399	1406	1399	1406	8mer-1a	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	15196	15201	15196	15201	6mer	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	16131	16137	16131	16137	7mer-m8	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	24988	24995	24988	24995	8mer-1a	x	0	95	2.573725837560798	P3	P3	protein 3	protein 3
NL63	miR-195-5p	26163	26169	26163	26169	7mer-1a	x	0	95	2.573725837560798	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-195-5p	26690	26696	26690	26696	7mer-m8	x	0	95	2.573725837560798	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-195-5p	4147	4154	4147	4154	8mer-1a	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	5809	5816	5809	5816	8mer-1a	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	8018	8023	8018	8023	6mer	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	8854	8860	8854	8860	7mer-m8	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-195-5p	9730	9736	9730	9736	7mer-m8	x	0	95	2.573725837560798	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	10720	10726	10720	10726	7mer-m8	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	11294	11300	11294	11300	7mer-1a	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	13740	13746	13740	13746	7mer-m8	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	1399	1406	1399	1406	8mer-1a	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	15196	15201	15196	15201	6mer	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	16131	16137	16131	16137	7mer-m8	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	24988	24995	24988	24995	8mer-1a	x	0	95	4.190134721268195	P3	P3	protein 3	protein 3
NL63	miR-16-5p	26163	26169	26163	26169	7mer-1a	x	0	95	4.190134721268195	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-16-5p	26690	26696	26690	26696	7mer-m8	x	0	95	4.190134721268195	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-16-5p	4147	4154	4147	4154	8mer-1a	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	5809	5816	5809	5816	8mer-1a	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	8018	8023	8018	8023	6mer	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	8854	8860	8854	8860	7mer-m8	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-16-5p	9730	9736	9730	9736	7mer-m8	x	0	95	4.190134721268195	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	10223	10229	10223	10229	7mer-1a	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	11411	11416	11411	11416	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	13297	13304	13297	13304	8mer-1a	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	14065	14070	14065	14070	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	14155	14160	14155	14160	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	15820	15826	15820	15826	7mer-1a	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	1598	1603	1598	1603	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	16164	16170	16164	16170	7mer-m8	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	16273	16279	16273	16279	7mer-1a	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	16792	16797	16792	16797	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	18026	18032	18026	18032	7mer-1a	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	18949	18954	18949	18954	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	1904	1910	1904	1910	7mer-1a	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	19369	19375	19369	19375	7mer-1a	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	19816	19821	19816	19821	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	19918	19923	19918	19923	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	20242	20247	20242	20247	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	20344	20349	20344	20349	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	21084	21089	21084	21089	6mer	x	0	95	2.232646477851873	S	S	Spike protein	Spike protein
NL63	miR-132-3p	21520	21525	21520	21525	6mer	x	0	95	2.232646477851873	S	S	Spike protein	Spike protein
NL63	miR-132-3p	2270	2277	2270	2277	8mer-1a	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	23133	23138	23133	23138	6mer	x	0	95	2.232646477851873	S	S	Spike protein	Spike protein
NL63	miR-132-3p	23487	23493	23487	23493	7mer-1a	x	0	95	2.232646477851873	S	S	Spike protein	Spike protein
NL63	miR-132-3p	23862	23867	23862	23867	6mer	x	0	95	2.232646477851873	S	S	Spike protein	Spike protein
NL63	miR-132-3p	24267	24272	24267	24272	6mer	x	0	95	2.232646477851873	S	S	Spike protein	Spike protein
NL63	miR-132-3p	2437	2442	2437	2442	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	25637	25643	25637	25643	7mer-m8	x	0	95	2.232646477851873	M	M	Membrane protein	Membrane protein
NL63	miR-132-3p	26454	26460	26454	26460	7mer-1a	x	0	95	2.232646477851873	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-132-3p	2846	2851	2846	2851	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	4001	4006	4001	4006	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	4967	4973	4967	4973	7mer-1a	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	5009	5015	5009	5015	7mer-m8	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	7309	7315	7309	7315	7mer-m8	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	8570	8575	8570	8575	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	9206	9212	9206	9212	7mer-1a	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	9245	9250	9245	9250	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-132-3p	9569	9574	9569	9574	6mer	x	0	95	2.232646477851873	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	10507	10513	10507	10513	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	11038	11044	11038	11044	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	13171	13177	13171	13177	7mer-1a	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	13185	13191	13185	13191	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	15366	15372	15366	15372	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	15973	15978	15973	15978	6mer	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	18313	18318	18313	18318	6mer	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	19150	19156	19150	19156	7mer-1a	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	19881	19887	19881	19887	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	20367	20373	20367	20373	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	22721	22728	22721	22728	8mer-1a	x	0	94	1.4797190012184809	S	S	Spike protein	Spike protein
NL63	miR-34c-3p	27365	27371	27365	27371	7mer-1a	x	0	94	1.4797190012184809				
NL63	miR-34c-3p	320	325	320	325	6mer	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	5120	5125	5120	5125	6mer	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	5518	5524	5518	5524	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	7909	7916	7909	7916	8mer-1a	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	8068	8075	8068	8075	8mer-1a	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	10507	10513	10507	10513	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	11038	11044	11038	11044	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	13171	13177	13171	13177	7mer-1a	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	13185	13191	13185	13191	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	15366	15372	15366	15372	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
