miRNA	miRDB score	site type	average
miR-5571-5p	70	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0022223997635093967
miR-510-3p	89	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0021964774921090302
miR-770-5p	58	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.002194906585366557
miR-4511	54	['6mer', '7mer-1a', '7mer-m8']	0.002144486880398551
miR-6782-3p	60	['6mer', '7mer-1a', '7mer-m8']	0.0021412717941684807
miR-4766-3p	84	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0021044705497653103
miR-4445-5p	67	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0020916372882457167
miR-578	62	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0020658003189855502
miR-4714-5p	78	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.002062169376622066
miR-5697	54	['6mer', '7mer-1a', '7mer-m8']	0.0020462725493777846
miR-7112-3p	77	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.001973991384847075
miR-6771-3p	60	['6mer', '7mer-1a', '7mer-m8']	0.0018612880078025874
miR-376a-2-5p	53	['6mer', '7mer-m8']	0.0018597937821070946
miR-3918	56	['7mer-1a', '8mer-1a']	0.001830031066849143
miR-4680-3p	57	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0018277032846876924
miR-4742-5p	61	['6mer', '7mer-m8', '8mer-1a']	0.0017925618943986806
miR-5691	82	['6mer', '7mer-1a', '8mer-1a']	0.0017832477387907896
miR-548ag	85	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0016833472956619617
miR-3910	78	['6mer', '7mer-m8', '8mer-1a']	0.0016393981779241138
miR-122-5p	67	['6mer', '7mer-1a', '8mer-1a']	0.0015390832471145054
miR-668-3p	58	['6mer', '7mer-1a']	0.0015215961164906037
miR-6801-5p	59	['6mer', '7mer-1a', '8mer-1a']	0.00150087744782942
miR-3617-5p	80	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.001500669059251046
miR-6811-3p	70	['6mer', '7mer-1a', '8mer-1a']	0.001481122121457183
miR-6844	88	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0014644091736196285
miR-3912-5p	88	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0014143174926974685
miR-6802-5p	66	['6mer', '7mer-1a', '7mer-m8']	0.0014069149546487001
miR-4731-3p	77	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.001400777954862575
miR-1303	78	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.001386432835506842
miR-6809-3p	72	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0013818375942756965
miR-632	94	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0013585087377648035
miR-579-3p	84	['6mer', '7mer-1a', '8mer-1a']	0.0013008807584423627
miR-4715-3p	53	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0012920564129484246
miR-3149	88	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0012665484911818065
miR-3942-3p	51	['6mer', '7mer-1a', '7mer-m8']	0.0012661420394521768
miR-5580-3p	61	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0012065152606115068
miR-499a-3p	77	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0011750738622209897
miR-5002-5p	54	['6mer', '7mer-m8', '8mer-1a']	0.0011287336290594803
miR-4793-3p	59	['6mer', '7mer-1a', '7mer-m8']	0.001121862214503025
miR-5087	80	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0011188658546471258
miR-6739-3p	67	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0011037381427107928
miR-548at-5p	81	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.001063018047866222
miR-5693	57	['6mer', '7mer-1a', '7mer-m8']	0.0010553323572188688
miR-3190-3p	73	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0010445812063458555
miR-4529-5p	53	['6mer', '7mer-1a', '8mer-1a']	0.0010424971060998894
miR-6849-3p	53	['6mer', '7mer-m8', '8mer-1a']	0.0010403400398357324
miR-4766-5p	58	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0010334098738312477
miR-4684-3p	96	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0010275160044672955
miR-513b-5p	65	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0010268773066764124
miR-548ar-3p	66	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0010236490217032557
miR-7161-5p	65	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0010228668841019892
miR-656-5p	58	['6mer', '7mer-1a', '7mer-m8']	0.001012180104540043
miR-6754-3p	84	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0009850243831928736
miR-3159	84	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0009678413746463222
miR-541-5p	59	['7mer-1a']	0.0009589437166571252
miR-551b-5p	64	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0008932962053515033
miR-548ak	97	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0008147705866296186
miR-6740-3p	55	['6mer', '7mer-1a', '7mer-m8']	0.0007940407831546496
miR-6819-3p	54	['6mer', '7mer-1a', '7mer-m8']	0.0007940407831546496
miR-6826-5p	61	['6mer', '7mer-1a', '7mer-m8']	0.0007940407831546496
miR-3611	68	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0007761912758793797
miR-548ax	56	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0007761912758793797
miR-4712-3p	56	['6mer', '7mer-m8']	0.000770179782570584
miR-4659a-5p	74	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0007628919712351257
miR-4758-5p	73	['6mer', '7mer-1a', '7mer-m8']	0.0007554438962149894
miR-6716-5p	63	['6mer', '7mer-1a', '8mer-1a']	0.0007423526611270779
miR-4716-5p	61	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0007423526611270779
miR-6877-3p	55	['6mer', '7mer-1a', '7mer-m8']	0.0007423526611270779
miR-4673	55	['7mer-1a', '7mer-m8', '8mer-1a']	0.0007401626266886417
miR-4727-3p	65	['6mer', '7mer-1a', '8mer-1a']	0.000740124320368539
miR-5003-5p	86	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0007326618647674727
miR-4799-5p	76	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0007294761838009908
miR-6833-5p	64	['6mer', '7mer-m8', '8mer-1a']	0.0007247477466226743
miR-4999-3p	64	['6mer', '7mer-1a', '7mer-m8']	0.000723955981539731
miR-4735-5p	83	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0007214932121684262
miR-5695	54	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0007177186353904981
miR-3919	54	['6mer', '7mer-1a', '7mer-m8']	0.000702676034520542
miR-6505-3p	54	['6mer', '7mer-1a', '7mer-m8']	0.0006877913950783047
miR-466	72	['6mer', '7mer-1a', '7mer-m8']	0.000686363362584937
miR-4662a-3p	56	['6mer', '7mer-1a', '7mer-m8']	0.0006856173678269586
miR-4635	74	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0006644416910086312
miR-4698	68	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0006594051342313715
miR-4743-3p	67	['6mer', '7mer-1a', '7mer-m8']	0.000645044353537855
miR-6515-3p	88	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0006407551147590143
miR-548j-3p	86	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0006322006072680007
miR-5696	82	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0006211903240616937
miR-570-5p	85	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0006116193490408249
miR-4659b-3p	87	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0006090081775999234
miR-548a-5p	96	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0006038717048464865
miR-624-3p	81	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0006009718910890224
miR-1266-3p	50	['6mer', '7mer-1a', '8mer-1a']	0.0005808117038212916
miR-6732-3p	73	['6mer', '7mer-m8', '8mer-1a']	0.0005808117038212916
miR-215-3p	52	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0005808117038212916
miR-4506	65	['6mer', '7mer-m8', '8mer-1a']	0.0005808117038212916
miR-4697-3p	57	['6mer', '7mer-1a', '7mer-m8']	0.0005808117038212916
miR-3133	98	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0005808117038212916
miR-5011-3p	59	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00042963597437891234
miR-4503	54	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00042963597437891234
miR-4645-5p	54	['7mer-1a', '7mer-m8', '8mer-1a']	0.0004238299049086347
miR-875-5p	50	['6mer', '7mer-1a']	0.0004238299049086347
miR-4782-5p	53	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0004126761601646296
miR-548an	69	['6mer', '7mer-m8', '8mer-1a']	0.0004126761601646296
miR-4670-3p	60	['6mer', '7mer-1a', '7mer-m8']	0.0004086433794375223
miR-3925-5p	83	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0004086433794375223
miR-1257	72	['6mer', '7mer-1a', '7mer-m8']	0.00038482612464041404
miR-6866-5p	81	['6mer', '7mer-1a', '8mer-1a']	0.0003711633338900306
miR-4747-5p	61	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0003711633338900306
miR-545-3p	95	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0003711633338900306
miR-4744	83	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0003711633338900306
miR-876-3p	60	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0003657526661164984
miR-138-2-3p	58	['6mer', '7mer-1a', '8mer-1a']	0.0003657526661164984
miR-4470	51	['6mer', '7mer-1a', '7mer-m8']	0.0003657526661164984
miR-4451	52	['6mer', '7mer-1a']	0.0003657526661164984
miR-1256	82	['6mer', '7mer-1a', '8mer-1a']	0.0003657526661164984
miR-218-2-3p	65	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0003657526661164984
miR-323b-5p	70	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0003646894076266656
miR-3692-3p	85	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00036153640313306174
miR-7157-5p	83	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00034848064823802345
miR-937-5p	58	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00034848064823802345
miR-5702	60	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00034655530150046746
miR-548az-5p	84	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00034655530150046746
miR-548at-3p	62	['6mer', '7mer-1a']	0.00033906206632649107
miR-603	86	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00033906206632649107
miR-802	86	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0003372391167679213
miR-4432	56	['6mer', '7mer-1a', '7mer-m8']	0.00033543566455665144
miR-3619-5p	60	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00032500742317329576
miR-7703	52	['6mer', '7mer-1a', '7mer-m8']	0.0003216739549582714
miR-4504	86	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0003216739549582714
miR-4774-5p	76	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.000312849832730904
miR-1252-3p	57	['6mer', '7mer-1a', '7mer-m8']	0.0003120715864580447
miR-6830-3p	95	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00031052665230972933
miR-4659b-5p	76	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00031052665230972933
miR-4422	93	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00030598228721136396
miR-1197	60	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00030598228721136396
miR-1265	61	['6mer', '8mer-1a']	0.00030598228721136396
miR-5579-5p	52	['6mer', '7mer-1a', '8mer-1a']	0.00030598228721136396
miR-4729	66	['6mer', '7mer-1a', '7mer-m8']	0.0003001260766310963
miR-4527	85	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00029798737870865443
