Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	Locus_start	Locus_end	Protein_start	Protein_end
HKU1	miR-3065-5p	23351	23356	23351	23356	6mer	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-3065-5p	25705	25712	25705	25712	8mer-1a	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-3065-5p	26373	26379	26373	26379	7mer-m8	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-3065-5p	26907	26912	26907	26912	6mer	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-3065-5p	26952	26957	26952	26957	6mer	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-3065-5p	27154	27159	27154	27159	6mer	x	0	100	orf4	orf4	non-structural protein	non-structural protein
HKU1	miR-3065-5p	27457	27463	27457	27463	7mer-m8	x	0	100	E	E	small membrane protein	small membrane protein
HKU1	miR-3065-5p	27461	27466	27461	27466	6mer	x	0	100	E	E	small membrane protein	small membrane protein
HKU1	miR-3065-5p	2789	2795	2789	2795	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	3501	3506	3501	3506	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	3685	3690	3685	3690	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	3794	3801	3794	3801	8mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	4615	4620	4615	4620	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	4692	4698	4692	4698	7mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	4770	4775	4770	4775	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	4954	4960	4954	4960	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	5907	5912	5907	5912	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	6299	6306	6299	6306	8mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	7068	7073	7068	7073	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	7398	7404	7398	7404	7mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	7571	7576	7571	7576	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	7710	7715	7710	7715	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	9594	9599	9594	9599	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-3065-5p	9672	9677	9672	9677	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	10973	10978	10973	10978	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	11101	11108	11101	11108	8mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	11242	11249	11242	11249	8mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	11825	11830	11825	11830	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	13168	13174	13168	13174	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	13854	13860	13854	13860	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	1414	1421	1414	1421	8mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	14181	14187	14181	14187	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	15238	15243	15238	15243	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	15313	15318	15313	15318	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	15846	15852	15846	15852	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	17135	17141	17135	17141	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	17935	17940	17935	17940	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	20028	20034	20028	20034	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	20130	20136	20130	20136	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	22058	22064	22058	22064	7mer-1a	x	0	100	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-21-3p	23370	23376	23370	23376	7mer-m8	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-21-3p	23760	23767	23760	23767	8mer-1a	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-21-3p	23844	23850	23844	23850	7mer-m8	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-21-3p	24491	24496	24491	24496	6mer	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-21-3p	24561	24567	24561	24567	7mer-m8	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-21-3p	24589	24594	24589	24594	6mer	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-21-3p	25924	25930	25924	25930	7mer-1a	x	0	100	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-21-3p	27101	27108	27101	27108	8mer-1a	x	0	100	orf4	orf4	non-structural protein	non-structural protein
HKU1	miR-21-3p	27260	27266	27260	27266	7mer-m8	x	0	100	orf4	orf4	non-structural protein	non-structural protein
HKU1	miR-21-3p	2771	2777	2771	2777	7mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	29505	29511	29505	29511	7mer-1a	x	0	100	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
HKU1	miR-21-3p	3911	3917	3911	3917	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	4466	4471	4466	4471	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	4688	4693	4688	4693	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	5021	5027	5021	5027	7mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	5182	5189	5182	5189	8mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	5740	5746	5740	5746	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	6014	6020	6014	6020	7mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	6215	6220	6215	6220	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	6596	6602	6596	6602	7mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	8495	8500	8495	8500	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	8717	8722	8717	8722	6mer	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	8863	8869	8863	8869	7mer-m8	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	9232	9239	9232	9239	8mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-21-3p	9916	9923	9916	9923	8mer-1a	x	0	100	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	10610	10617	10610	10617	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	11001	11007	11001	11007	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	1230	1236	1230	1236	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	13331	13338	13331	13338	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	13349	13356	13349	13356	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	15579	15584	15579	15584	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	17627	17632	17627	17632	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	19485	19490	19485	19490	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	19805	19810	19805	19810	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	20951	20957	20951	20957	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	22362	22368	22362	22368	7mer-m8	x	0	99	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-633	22774	22779	22774	22779	6mer	x	0	99	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-633	22806	22811	22806	22811	6mer	x	0	99	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-633	22845	22850	22845	22850	6mer	x	0	99	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-633	22898	22903	22898	22903	6mer	x	0	99	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-633	2300	2307	2300	2307	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	23012	23018	23012	23018	7mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-633	24244	24251	24244	24251	8mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-633	26525	26531	26525	26531	7mer-m8	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-633	26713	26720	26713	26720	8mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-633	26768	26774	26768	26774	7mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-633	27478	27485	27478	27485	8mer-1a	x	0	99	E	E	small membrane protein	small membrane protein
HKU1	miR-633	27888	27894	27888	27894	7mer-m8	x	0	99	M	M	membrane glycoprotein	membrane glycoprotein
HKU1	miR-633	28311	28317	28311	28317	7mer-m8	x	0	99				
HKU1	miR-633	28871	28876	28871	28876	6mer	x	0	99	N2	N2	nucleocapsid phosphoprotein 2	nucleocapsid phosphoprotein 2
HKU1	miR-633	29371	29376	29371	29376	6mer	x	0	99	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
HKU1	miR-633	29687	29692	29687	29692	6mer	x	0	99				
HKU1	miR-633	3032	3039	3032	3039	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	3668	3674	3668	3674	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	6174	6179	6174	6179	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	6627	6632	6627	6632	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	6654	6660	6654	6660	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	6801	6806	6801	6806	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	18582	18587	18582	18587	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	21086	21093	21086	21093	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-633	25554	25561	25554	25561	8mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-633	28356	28361	28356	28361	6mer	x	0	99	N2	N2	nucleocapsid phosphoprotein 2	nucleocapsid phosphoprotein 2
HKU1	miR-633	29260	29266	29260	29266	7mer-m8	x	0	99	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
HKU1	miR-551b-5p	10399	10404	10399	10404	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	10732	10737	10732	10737	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	1222	1227	1222	1227	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	1251	1257	1251	1257	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	1315	1320	1315	1320	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	13872	13877	13872	13877	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14064	14069	14064	14069	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14226	14231	14226	14231	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14235	14240	14235	14240	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14382	14387	14382	14387	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14729	14736	14729	14736	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14867	14873	14867	14873	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	15830	15835	15830	15835	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	1585	1590	1585	1590	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	16098	16104	16098	16104	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	16671	16676	16671	16676	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	1807	1812	1807	1812	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	19691	19697	19691	19697	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	20193	20199	20193	20199	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	20699	20706	20699	20706	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	20715	20720	20715	20720	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	20780	20786	20780	20786	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	21147	21153	21147	21153	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	21387	21393	21387	21393	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	21657	21663	21657	21663	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	22417	22423	22417	22423	7mer-1a	x	0	99	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-551b-5p	22834	22839	22834	22839	6mer	x	0	99	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-551b-5p	22989	22994	22989	22994	6mer	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	23019	23025	23019	23025	7mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	23229	23234	23229	23234	6mer	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	23907	23913	23907	23913	7mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	24138	24143	24138	24143	6mer	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	24762	24768	24762	24768	7mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	26637	26642	26637	26642	6mer	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	26979	26984	26979	26984	6mer	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	2706	2713	2706	2713	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	27377	27384	27377	27384	8mer-1a	x	0	99	E	E	small membrane protein	small membrane protein
HKU1	miR-551b-5p	2785	2790	2785	2790	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	29573	29578	29573	29578	6mer	x	0	99	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
HKU1	miR-551b-5p	3859	3864	3859	3864	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	3939	3946	3939	3946	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	4209	4215	4209	4215	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	5287	5292	5287	5292	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	5641	5646	5641	5646	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	5671	5677	5671	5677	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	5861	5867	5861	5867	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	6361	6367	6361	6367	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	7222	7227	7222	7227	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	739	745	739	745	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	7492	7497	7492	7497	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	775	780	775	780	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	8488	8494	8488	8494	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	8599	8605	8599	8605	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	8890	8896	8890	8896	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	9142	9147	9142	9147	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	9498	9504	9498	9504	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	10399	10404	10399	10404	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	10732	10737	10732	10737	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	1222	1227	1222	1227	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	1251	1257	1251	1257	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	1315	1320	1315	1320	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	13872	13877	13872	13877	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14064	14069	14064	14069	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14226	14231	14226	14231	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14235	14240	14235	14240	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14382	14387	14382	14387	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14729	14736	14729	14736	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	14867	14873	14867	14873	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	15830	15835	15830	15835	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	1585	1590	1585	1590	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	16098	16104	16098	16104	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	16671	16676	16671	16676	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	1807	1812	1807	1812	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	19691	19697	19691	19697	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	20193	20199	20193	20199	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	20699	20706	20699	20706	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	20715	20720	20715	20720	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	20780	20786	20780	20786	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	21147	21153	21147	21153	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	21387	21393	21387	21393	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	21657	21663	21657	21663	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	22417	22423	22417	22423	7mer-1a	x	0	99	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-551b-5p	22834	22839	22834	22839	6mer	x	0	99	HE	HE	hemagglutinin-esterase glycoprotein	hemagglutinin-esterase glycoprotein
HKU1	miR-551b-5p	22989	22994	22989	22994	6mer	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	23019	23025	23019	23025	7mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	23229	23234	23229	23234	6mer	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	23907	23913	23907	23913	7mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	24138	24143	24138	24143	6mer	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	24762	24768	24762	24768	7mer-1a	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	26637	26642	26637	26642	6mer	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	26979	26984	26979	26984	6mer	x	0	99	S	S	spike glycoprotein	spike glycoprotein
HKU1	miR-551b-5p	2706	2713	2706	2713	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	27377	27384	27377	27384	8mer-1a	x	0	99	E	E	small membrane protein	small membrane protein
HKU1	miR-551b-5p	2785	2790	2785	2790	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	29573	29578	29573	29578	6mer	x	0	99	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
HKU1	miR-551b-5p	3859	3864	3859	3864	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	3939	3946	3939	3946	8mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	4209	4215	4209	4215	7mer-m8	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	5287	5292	5287	5292	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	5641	5646	5641	5646	6mer	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
HKU1	miR-551b-5p	5671	5677	5671	5677	7mer-1a	x	0	99	orf1ab	orf1ab	orf1ab polyprotein	orf1ab polyprotein
