Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	Locus_start	Locus_end	Protein_start	Protein_end
MERS	miR-5197-3p	6843	6848	6843	6848	6mer	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-5197-3p	6956	6962	6956	6962	7mer-m8	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-5197-3p	9408	9415	9408	9415	8mer-1a	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-5197-3p	9688	9693	9688	9693	6mer	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-5197-3p	9971	9976	9971	9976	6mer	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	let-7f-2-3p	10833	10839	10833	10839	7mer-m8	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	let-7f-2-3p	11790	11796	11790	11796	7mer-1a	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	let-7f-2-3p	12274	12280	12274	12280	7mer-1a	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	let-7f-2-3p	12405	12410	12405	12410	6mer	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	let-7f-2-3p	13795	13800	13795	13800	6mer	x	0	90	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	let-7f-2-3p	16082	16089	16082	16089	8mer-1a	x	0	90	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	let-7f-2-3p	20097	20103	20097	20103	7mer-1a	x	0	90	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	let-7f-2-3p	24945	24950	24945	24950	6mer	x	0	90	S	S	spike glycoprotein	spike glycoprotein
MERS	let-7f-2-3p	26550	26555	26550	26555	6mer	x	0	90	orf4b	orf4b	NS4B protein	NS4B protein
MERS	let-7f-2-3p	27065	27072	27065	27072	8mer-1a	x	0	90	orf5	orf5	NS5 protein	NS5 protein
MERS	let-7f-2-3p	27762	27768	27762	27768	7mer-1a	x	0	90	E	E	envelope protein	envelope protein
MERS	let-7f-2-3p	6028	6034	6028	6034	7mer-1a	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	let-7f-2-3p	6552	6558	6552	6558	7mer-1a	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	let-7f-2-3p	7333	7339	7333	7339	7mer-1a	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	let-7f-2-3p	7998	8005	7998	8005	8mer-1a	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	let-7f-2-3p	9531	9536	9531	9536	6mer	x	0	90	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	10453	10458	10453	10458	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	10926	10932	10926	10932	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	11387	11392	11387	11392	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	11844	11849	11844	11849	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	13479	13484	13479	13484	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	14442	14448	14442	14448	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	14864	14870	14864	14870	7mer-m8	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	14888	14893	14888	14893	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	15422	15429	15422	15429	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	17320	17326	17320	17326	7mer-m8	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	19034	19039	19034	19039	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	22211	22216	22211	22216	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-6776-3p	22471	22476	22471	22476	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-6776-3p	29603	29608	29603	29608	6mer	x	0	89	N	N	nucleoprotein	nucleoprotein
MERS	miR-6776-3p	385	390	385	390	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	4527	4534	4527	4534	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	7142	7147	7142	7147	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	729	736	729	736	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	8959	8964	8959	8964	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	10453	10458	10453	10458	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	10926	10932	10926	10932	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	11387	11392	11387	11392	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	11844	11849	11844	11849	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	13479	13484	13479	13484	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	14442	14448	14442	14448	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	14864	14870	14864	14870	7mer-m8	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	14888	14893	14888	14893	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	15422	15429	15422	15429	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	17320	17326	17320	17326	7mer-m8	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	19034	19039	19034	19039	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6776-3p	22211	22216	22211	22216	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-6776-3p	22471	22476	22471	22476	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-6776-3p	29603	29608	29603	29608	6mer	x	0	89	N	N	nucleoprotein	nucleoprotein
MERS	miR-6776-3p	385	390	385	390	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	4527	4534	4527	4534	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	7142	7147	7142	7147	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	729	736	729	736	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6776-3p	8959	8964	8959	8964	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	10023	10028	10023	10028	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	1030	1036	1030	1036	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	10680	10686	10680	10686	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	1339	1344	1339	1344	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	13480	13486	13480	13486	7mer-m8	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	13578	13583	13578	13583	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	13895	13902	13895	13902	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	14620	14627	14620	14627	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	15984	15989	15984	15989	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	19188	19194	19188	19194	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	19574	19579	19574	19579	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	2012	2017	2012	2017	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	21799	21804	21799	21804	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-6715a-3p	22212	22218	22212	22218	7mer-m8	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-6715a-3p	2347	2352	2347	2352	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	27161	27167	27161	27167	7mer-m8	x	0	89	orf5	orf5	NS5 protein	NS5 protein
MERS	miR-6715a-3p	5275	5281	5275	5281	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	5908	5914	5908	5914	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	6912	6918	6912	6918	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	7143	7149	7143	7149	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	7160	7166	7160	7166	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	7320	7325	7320	7325	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	9384	9389	9384	9389	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	10023	10028	10023	10028	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	1030	1036	1030	1036	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	10680	10686	10680	10686	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	1339	1344	1339	1344	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	13480	13486	13480	13486	7mer-m8	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	13578	13583	13578	13583	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	13895	13902	13895	13902	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	14620	14627	14620	14627	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	15984	15989	15984	15989	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	19188	19194	19188	19194	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	19574	19579	19574	19579	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-6715a-3p	2012	2017	2012	2017	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	21799	21804	21799	21804	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-6715a-3p	22212	22218	22212	22218	7mer-m8	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-6715a-3p	2347	2352	2347	2352	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	27161	27167	27161	27167	7mer-m8	x	0	89	orf5	orf5	NS5 protein	NS5 protein
MERS	miR-6715a-3p	5275	5281	5275	5281	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	5908	5914	5908	5914	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	6912	6918	6912	6918	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	7143	7149	7143	7149	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	7160	7166	7160	7166	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	7320	7325	7320	7325	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-6715a-3p	9384	9389	9384	9389	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548x-5p	14992	14997	14992	14997	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548x-5p	15498	15504	15498	15504	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548x-5p	16603	16608	16603	16608	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548x-5p	17077	17082	17077	17082	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548x-5p	18592	18599	18592	18599	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548x-5p	21966	21972	21966	21972	7mer-m8	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-548x-5p	22063	22069	22063	22069	7mer-m8	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-548x-5p	2421	2428	2421	2428	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548x-5p	24801	24806	24801	24806	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-548x-5p	2563	2568	2563	2568	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548x-5p	26442	26447	26442	26447	6mer	x	0	89	orf4b	orf4b	NS4B protein	NS4B protein
MERS	miR-548x-5p	6614	6619	6614	6619	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548x-5p	9040	9045	9040	9045	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548x-5p	9052	9058	9052	9058	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548x-5p	9439	9446	9439	9446	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548g-5p	14992	14997	14992	14997	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548g-5p	15498	15504	15498	15504	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548g-5p	16603	16608	16603	16608	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548g-5p	17077	17082	17077	17082	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548g-5p	18592	18599	18592	18599	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548g-5p	21966	21972	21966	21972	7mer-m8	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-548g-5p	22063	22069	22063	22069	7mer-m8	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-548g-5p	2421	2428	2421	2428	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548g-5p	24801	24806	24801	24806	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-548g-5p	2563	2568	2563	2568	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548g-5p	26442	26447	26442	26447	6mer	x	0	89	orf4b	orf4b	NS4B protein	NS4B protein
MERS	miR-548g-5p	6614	6619	6614	6619	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548g-5p	9040	9045	9040	9045	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548g-5p	9052	9058	9052	9058	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548g-5p	9439	9446	9439	9446	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548aj-5p	14992	14997	14992	14997	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548aj-5p	15498	15504	15498	15504	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548aj-5p	16603	16608	16603	16608	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548aj-5p	17077	17082	17077	17082	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548aj-5p	18592	18599	18592	18599	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-548aj-5p	21966	21972	21966	21972	7mer-m8	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-548aj-5p	22063	22069	22063	22069	7mer-m8	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-548aj-5p	2421	2428	2421	2428	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548aj-5p	24801	24806	24801	24806	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-548aj-5p	2563	2568	2563	2568	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548aj-5p	26442	26447	26442	26447	6mer	x	0	89	orf4b	orf4b	NS4B protein	NS4B protein
MERS	miR-548aj-5p	6614	6619	6614	6619	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548aj-5p	9040	9045	9040	9045	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548aj-5p	9052	9058	9052	9058	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-548aj-5p	9439	9446	9439	9446	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	11104	11110	11104	11110	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	12332	12337	12332	12337	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	15407	15412	15407	15412	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	16744	16750	16744	16750	7mer-m8	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	16943	16949	16943	16949	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	18077	18083	18077	18083	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	19247	19253	19247	19253	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	19696	19701	19696	19701	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	19917	19922	19917	19922	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	20550	20557	20550	20557	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	21708	21713	21708	21713	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4803	22263	22268	22263	22268	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4803	22286	22291	22286	22291	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4803	25065	25070	25065	25070	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4803	27589	27595	27589	27595	7mer-1a	x	0	89		E		envelope protein
MERS	miR-4803	4640	4646	4640	4646	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	5555	5561	5555	5561	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	5751	5757	5751	5757	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	659	664	659	664	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	6814	6821	6814	6821	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	6892	6898	6892	6898	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	7119	7124	7119	7124	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	8229	8235	8229	8235	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	8543	8549	8543	8549	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	8987	8992	8987	8992	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	9619	9625	9619	9625	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	11104	11110	11104	11110	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	12332	12337	12332	12337	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	15407	15412	15407	15412	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	16744	16750	16744	16750	7mer-m8	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	16943	16949	16943	16949	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	18077	18083	18077	18083	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	19247	19253	19247	19253	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	19696	19701	19696	19701	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	19917	19922	19917	19922	6mer	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	20550	20557	20550	20557	8mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4803	21708	21713	21708	21713	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4803	22263	22268	22263	22268	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4803	22286	22291	22286	22291	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4803	25065	25070	25065	25070	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4803	27589	27595	27589	27595	7mer-1a	x	0	89		E		envelope protein
MERS	miR-4803	4640	4646	4640	4646	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	5555	5561	5555	5561	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	5751	5757	5751	5757	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	659	664	659	664	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	6814	6821	6814	6821	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	6892	6898	6892	6898	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	7119	7124	7119	7124	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	8229	8235	8229	8235	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	8543	8549	8543	8549	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	8987	8992	8987	8992	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4803	9619	9625	9619	9625	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	11706	11712	11706	11712	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	15512	15518	15512	15518	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4519	19859	19865	19859	19865	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
MERS	miR-4519	22230	22235	22230	22235	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4519	2223	2228	2223	2228	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	22497	22503	22497	22503	7mer-m8	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4519	24336	24341	24336	24341	6mer	x	0	89	S	S	spike glycoprotein	spike glycoprotein
MERS	miR-4519	2597	2602	2597	2602	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	27001	27007	27001	27007	7mer-1a	x	0	89	orf5	orf5	NS5 protein	NS5 protein
MERS	miR-4519	28270	28275	28270	28275	6mer	x	0	89	M	M	membrane protein	membrane protein
MERS	miR-4519	4902	4907	4902	4907	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	6527	6534	6527	6534	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	6536	6542	6536	6542	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	6743	6749	6743	6749	7mer-m8	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	8040	8045	8040	8045	6mer	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	8474	8481	8474	8481	8mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	11706	11712	11706	11712	7mer-1a	x	0	89	orf1ab	orf1ab	1A polyprotein	1A polyprotein
MERS	miR-4519	15512	15518	15512	15518	7mer-1a	x	0	89	orf1ab	orf1ab	1ab polyprotein	1ab polyprotein
