Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	Locus_start	Locus_end	Protein_start	Protein_end
SARS	miR-4694-5p	395	400	395	400	6mer	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	10929	10934	10929	10934	6mer	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	12367	12374	12367	12374	8mer-1a	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	1431	1438	1431	1438	8mer-1a	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	16930	16936	16930	16936	7mer-1a	x	0	88	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-1238-5p	18420	18426	18420	18426	7mer-m8	x	0	88	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-1238-5p	1932	1939	1932	1939	8mer-1a	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	19368	19375	19368	19375	8mer-1a	x	0	88	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-1238-5p	21581	21587	21581	21587	7mer-1a	x	0	88	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-1238-5p	2369	2375	2369	2375	7mer-1a	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	25024	25029	25024	25029	6mer	x	0	88	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-1238-5p	25847	25852	25847	25852	6mer	x	0	88	sars3b	sars3b	hypothetical protein sars3b	hypothetical protein sars3b
SARS	miR-1238-5p	28290	28295	28290	28295	6mer	x	0	88	sars9b	sars9b	hypothetical protein sars9b	hypothetical protein sars9b
SARS	miR-1238-5p	28932	28938	28932	28938	7mer-1a	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
SARS	miR-1238-5p	29390	29395	29390	29395	6mer	x	0	88				
SARS	miR-1238-5p	3419	3425	3419	3425	7mer-1a	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	5330	5335	5330	5335	6mer	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	5703	5708	5703	5708	6mer	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	6563	6569	6563	6569	7mer-m8	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	8324	8329	8324	8329	6mer	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-1238-5p	8471	8477	8471	8477	7mer-1a	x	0	88	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	11762	11767	11762	11767	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	14322	14328	14322	14328	7mer-m8	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-936	15124	15129	15124	15129	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-936	1527	1532	1527	1532	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	17812	17818	17812	17818	7mer-1a	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-936	19882	19888	19882	19888	7mer-1a	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-936	2120	2125	2120	2125	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	22948	22953	22948	22953	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-936	23358	23364	23358	23364	7mer-m8	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-936	23673	23680	23673	23680	8mer-1a	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-936	25732	25737	25732	25737	6mer	x	0	87	sars3b	sars3b	hypothetical protein sars3b	hypothetical protein sars3b
SARS	miR-936	3218	3224	3218	3224	7mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	4118	4124	4118	4124	7mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	7643	7649	7643	7649	7mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	8659	8666	8659	8666	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	947	953	947	953	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	11762	11767	11762	11767	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	14322	14328	14322	14328	7mer-m8	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-936	15124	15129	15124	15129	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-936	1527	1532	1527	1532	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	17812	17818	17812	17818	7mer-1a	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-936	19882	19888	19882	19888	7mer-1a	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-936	2120	2125	2120	2125	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	22948	22953	22948	22953	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-936	23358	23364	23358	23364	7mer-m8	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-936	23673	23680	23673	23680	8mer-1a	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-936	25732	25737	25732	25737	6mer	x	0	87	sars3b	sars3b	hypothetical protein sars3b	hypothetical protein sars3b
SARS	miR-936	3218	3224	3218	3224	7mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	4118	4124	4118	4124	7mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	7643	7649	7643	7649	7mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	8659	8666	8659	8666	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-936	947	953	947	953	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	11154	11159	11154	11159	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	1327	1333	1327	1333	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	14547	14553	14547	14553	7mer-m8	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-7852-3p	17959	17964	17959	17964	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-7852-3p	21268	21274	21268	21274	7mer-m8	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-7852-3p	22269	22275	22269	22275	7mer-m8	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-7852-3p	24624	24629	24624	24629	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-7852-3p	25950	25955	25950	25955	6mer	x	0	87	sars3b	sars3b	hypothetical protein sars3b	hypothetical protein sars3b
SARS	miR-7852-3p	26906	26911	26906	26911	6mer	x	0	87	M	M	matrix protein	matrix protein
SARS	miR-7852-3p	2975	2980	2975	2980	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	4642	4649	4642	4649	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	7367	7374	7367	7374	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	8087	8092	8087	8092	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	8345	8351	8345	8351	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	11154	11159	11154	11159	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	1327	1333	1327	1333	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	14547	14553	14547	14553	7mer-m8	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-7852-3p	17959	17964	17959	17964	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-7852-3p	21268	21274	21268	21274	7mer-m8	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-7852-3p	22269	22275	22269	22275	7mer-m8	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-7852-3p	24624	24629	24624	24629	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-7852-3p	25950	25955	25950	25955	6mer	x	0	87	sars3b	sars3b	hypothetical protein sars3b	hypothetical protein sars3b
SARS	miR-7852-3p	26906	26911	26906	26911	6mer	x	0	87	M	M	matrix protein	matrix protein
SARS	miR-7852-3p	2975	2980	2975	2980	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	4642	4649	4642	4649	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	7367	7374	7367	7374	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	8087	8092	8087	8092	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-7852-3p	8345	8351	8345	8351	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-579-3p	14991	14998	14991	14998	8mer-1a	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-579-3p	18151	18157	18151	18157	7mer-1a	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-579-3p	19432	19438	19432	19438	7mer-m8	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-579-3p	22925	22930	22925	22930	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-579-3p	24368	24373	24368	24373	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-579-3p	25016	25022	25016	25022	7mer-1a	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-579-3p	28421	28427	28421	28427	7mer-1a	x	0	87	sars9b	N	hypothetical protein sars9b	nucleocapsid protein
SARS	miR-579-3p	4515	4520	4515	4520	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-579-3p	6022	6028	6022	6028	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-579-3p	8603	8610	8603	8610	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-579-3p	8733	8738	8733	8738	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-579-3p	9909	9914	9909	9914	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-579-3p	11381	11386	11381	11386	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-579-3p	13133	13139	13133	13139	7mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-579-3p	17543	17550	17543	17550	8mer-1a	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-579-3p	18202	18207	18202	18207	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-579-3p	20026	20031	20026	20031	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-579-3p	3471	3478	3471	3478	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-579-3p	4214	4220	4214	4220	7mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-579-3p	7138	7143	7138	7143	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-4715-5p	12592	12598	12592	12598	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-4715-5p	13070	13075	13070	13075	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-4715-5p	13347	13352	13347	13352	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-4715-5p	20855	20861	20855	20861	7mer-m8	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-4715-5p	22265	22272	22265	22272	8mer-1a	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-4715-5p	23811	23816	23811	23816	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-4715-5p	23870	23877	23870	23877	8mer-1a	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-4715-5p	25694	25701	25694	25701	8mer-1a	x	0	87	sars3b	sars3b	hypothetical protein sars3b	hypothetical protein sars3b
SARS	miR-4715-5p	306	311	306	311	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-4715-5p	5941	5946	5941	5946	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-4715-5p	12592	12598	12592	12598	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-4715-5p	13070	13075	13070	13075	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-4715-5p	13347	13352	13347	13352	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-4715-5p	20855	20861	20855	20861	7mer-m8	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-4715-5p	22265	22272	22265	22272	8mer-1a	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-4715-5p	23811	23816	23811	23816	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-4715-5p	23870	23877	23870	23877	8mer-1a	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-4715-5p	25694	25701	25694	25701	8mer-1a	x	0	87	sars3b	sars3b	hypothetical protein sars3b	hypothetical protein sars3b
SARS	miR-4715-5p	306	311	306	311	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-4715-5p	5941	5946	5941	5946	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-454-3p	1208	1213	1208	1213	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-454-3p	12324	12329	12324	12329	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-454-3p	12474	12479	12474	12479	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-454-3p	12696	12701	12696	12701	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-454-3p	14567	14573	14567	14573	7mer-1a	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-454-3p	14945	14950	14945	14950	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-454-3p	15485	15490	15485	15490	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-454-3p	17238	17243	17238	17243	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-454-3p	21965	21971	21965	21971	7mer-m8	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-454-3p	23298	23303	23298	23303	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-454-3p	23732	23737	23732	23737	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-454-3p	27433	27440	27433	27440	8mer-1a	x	0	87	sars7a	sars7a	hypothetical protein sars7a	hypothetical protein sars7a
SARS	miR-454-3p	27443	27450	27443	27450	8mer-1a	x	0	87	sars7a	sars7a	hypothetical protein sars7a	hypothetical protein sars7a
SARS	miR-454-3p	27827	27832	27827	27832	6mer	x	0	87	sars8a	sars8a	hypothetical protein sars8a	hypothetical protein sars8a
SARS	miR-454-3p	3417	3422	3417	3422	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-454-3p	5328	5333	5328	5333	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-454-3p	7569	7575	7569	7575	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-454-3p	768	773	768	773	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-454-3p	901	906	901	906	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-454-3p	9438	9443	9438	9443	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3942-5p	11056	11061	11056	11061	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3942-5p	12024	12030	12024	12030	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3942-5p	13525	13530	13525	13530	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	13819	13824	13819	13824	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	14087	14092	14087	14092	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	14530	14537	14530	14537	8mer-1a	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	17396	17401	17396	17401	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	18929	18934	18929	18934	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	22703	22709	22703	22709	7mer-m8	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	23550	23555	23550	23555	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	23571	23577	23571	23577	7mer-1a	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	23744	23750	23744	23750	7mer-m8	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	24045	24050	24045	24050	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	25098	25103	25098	25103	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	26388	26393	26388	26393	6mer	x	0	87				
SARS	miR-3942-5p	27042	27048	27042	27048	7mer-m8	x	0	87	M	M	matrix protein	matrix protein
SARS	miR-3942-5p	27143	27149	27143	27149	7mer-1a	x	0	87	sars6	sars6	hypothetical protein sars6	hypothetical protein sars6
SARS	miR-3942-5p	28784	28790	28784	28790	7mer-m8	x	0	87	N	N	nucleocapsid protein	nucleocapsid protein
SARS	miR-3942-5p	6573	6579	6573	6579	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3942-5p	6786	6793	6786	6793	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3942-5p	11056	11061	11056	11061	6mer	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3942-5p	12024	12030	12024	12030	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3942-5p	13525	13530	13525	13530	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	13819	13824	13819	13824	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	14087	14092	14087	14092	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	14530	14537	14530	14537	8mer-1a	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	17396	17401	17396	17401	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	18929	18934	18929	18934	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
SARS	miR-3942-5p	22703	22709	22703	22709	7mer-m8	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	23550	23555	23550	23555	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	23571	23577	23571	23577	7mer-1a	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	23744	23750	23744	23750	7mer-m8	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	24045	24050	24045	24050	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	25098	25103	25098	25103	6mer	x	0	87	S	S	E2 glycoprotein precursor	E2 glycoprotein precursor
SARS	miR-3942-5p	26388	26393	26388	26393	6mer	x	0	87				
SARS	miR-3942-5p	27042	27048	27042	27048	7mer-m8	x	0	87	M	M	matrix protein	matrix protein
SARS	miR-3942-5p	27143	27149	27143	27149	7mer-1a	x	0	87	sars6	sars6	hypothetical protein sars6	hypothetical protein sars6
SARS	miR-3942-5p	28784	28790	28784	28790	7mer-m8	x	0	87	N	N	nucleocapsid protein	nucleocapsid protein
SARS	miR-3942-5p	6573	6579	6573	6579	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3942-5p	6786	6793	6786	6793	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3680-3p	10228	10235	10228	10235	8mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3680-3p	11895	11901	11895	11901	7mer-1a	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3680-3p	12280	12286	12280	12286	7mer-m8	x	0	87	orf1ab	orf1ab	orf1a polyprotein (pp1a)	orf1a polyprotein (pp1a)
SARS	miR-3680-3p	13505	13510	13505	13510	6mer	x	0	87	orf1ab	orf1ab	orf1ab polyprotein (pp1ab)	orf1ab polyprotein (pp1ab)
