Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	Locus_start	Locus_end	Protein_start	Protein_end
SARS-2	miR-409-3p	395	400	395	400	6mer	x	0	96	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-409-3p	4990	4995	4990	4995	6mer	x	0	96	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-409-3p	5474	5479	5474	5479	6mer	x	0	96	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-409-3p	8386	8391	8386	8391	6mer	x	0	96	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-409-3p	8990	8996	8990	8996	7mer-m8	x	0	96	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	11303	11308	11303	11308	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	14689	14694	14689	14694	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-6830-3p	16618	16624	16618	16624	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-6830-3p	17629	17635	17629	17635	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-6830-3p	25984	25989	25984	25989	6mer	x	0	95	ORF3a	ORF3a	ORF3a protein	ORF3a protein
SARS-2	miR-6830-3p	2645	2651	2645	2651	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	27746	27753	27746	27753	8mer-1a	x	0	95	ORF7a	ORF7a	ORF7a protein	ORF7a protein
SARS-2	miR-6830-3p	28652	28657	28652	28657	6mer	x	0	95	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
SARS-2	miR-6830-3p	4291	4297	4291	4297	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	5968	5975	5968	5975	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	6439	6445	6439	6445	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	7698	7703	7698	7703	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	7795	7800	7795	7800	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	7805	7812	7805	7812	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	869	874	869	874	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	11303	11308	11303	11308	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	14689	14694	14689	14694	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-6830-3p	16618	16624	16618	16624	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-6830-3p	17629	17635	17629	17635	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-6830-3p	25984	25989	25984	25989	6mer	x	0	95	ORF3a	ORF3a	ORF3a protein	ORF3a protein
SARS-2	miR-6830-3p	2645	2651	2645	2651	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	27746	27753	27746	27753	8mer-1a	x	0	95	ORF7a	ORF7a	ORF7a protein	ORF7a protein
SARS-2	miR-6830-3p	28652	28657	28652	28657	6mer	x	0	95	N	N	nucleocapsid phosphoprotein	nucleocapsid phosphoprotein
SARS-2	miR-6830-3p	4291	4297	4291	4297	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	5968	5975	5968	5975	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	6439	6445	6439	6445	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	7698	7703	7698	7703	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	7795	7800	7795	7800	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	7805	7812	7805	7812	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-6830-3p	869	874	869	874	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	10608	10614	10608	10614	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	10792	10797	10792	10797	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	11551	11556	11551	11556	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	14208	14213	14208	14213	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	14441	14447	14441	14447	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	14742	14748	14742	14748	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	14864	14870	14864	14870	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	15648	15653	15648	15653	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	17175	17180	17175	17180	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	17579	17585	17579	17585	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	1770	1777	1770	1777	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	17832	17837	17832	17837	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	18123	18128	18123	18128	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	18156	18161	18156	18161	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	18411	18416	18411	18416	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	18906	18911	18906	18911	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	19731	19736	19731	19736	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	20525	20532	20525	20532	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	23008	23014	23008	23014	7mer-1a	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-545-3p	23875	23881	23875	23881	7mer-1a	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-545-3p	25051	25056	25051	25056	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-545-3p	2584	2590	2584	2590	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	26064	26070	26064	26070	7mer-1a	x	0	95	ORF3a	ORF3a	ORF3a protein	ORF3a protein
SARS-2	miR-545-3p	26099	26105	26099	26105	7mer-m8	x	0	95	ORF3a	ORF3a	ORF3a protein	ORF3a protein
SARS-2	miR-545-3p	3279	3285	3279	3285	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	3970	3976	3970	3976	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	5149	5154	5149	5154	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	8187	8193	8187	8193	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	8217	8224	8217	8224	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	10608	10614	10608	10614	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	10792	10797	10792	10797	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	11551	11556	11551	11556	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	14208	14213	14208	14213	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	14441	14447	14441	14447	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	14742	14748	14742	14748	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	14864	14870	14864	14870	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	15648	15653	15648	15653	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	17175	17180	17175	17180	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	17579	17585	17579	17585	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	1770	1777	1770	1777	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	17832	17837	17832	17837	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	18123	18128	18123	18128	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	18156	18161	18156	18161	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	18411	18416	18411	18416	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	18906	18911	18906	18911	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	19731	19736	19731	19736	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	20525	20532	20525	20532	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-545-3p	23008	23014	23008	23014	7mer-1a	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-545-3p	23875	23881	23875	23881	7mer-1a	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-545-3p	25051	25056	25051	25056	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-545-3p	2584	2590	2584	2590	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	26064	26070	26064	26070	7mer-1a	x	0	95	ORF3a	ORF3a	ORF3a protein	ORF3a protein
SARS-2	miR-545-3p	26099	26105	26099	26105	7mer-m8	x	0	95	ORF3a	ORF3a	ORF3a protein	ORF3a protein
SARS-2	miR-545-3p	3279	3285	3279	3285	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	3970	3976	3970	3976	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	5149	5154	5149	5154	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	8187	8193	8187	8193	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-545-3p	8217	8224	8217	8224	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	12680	12687	12680	12687	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	12883	12889	12883	12889	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	12912	12918	12912	12918	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	18429	18434	18429	18434	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-3686	1949	1956	1949	1956	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	19510	19515	19510	19515	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-3686	20048	20055	20048	20055	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-3686	20592	20598	20592	20598	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-3686	22416	22422	22416	22422	7mer-m8	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-3686	23084	23089	23084	23089	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-3686	2414	2420	2414	2420	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	24910	24915	24910	24915	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-3686	26052	26057	26052	26057	6mer	x	0	95	ORF3a	ORF3a	ORF3a protein	ORF3a protein
SARS-2	miR-3686	26732	26739	26732	26739	8mer-1a	x	0	95	M	M	membrane glycoprotein	membrane glycoprotein
SARS-2	miR-3686	2860	2866	2860	2866	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	5362	5368	5362	5368	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	5932	5938	5932	5938	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	6435	6441	6435	6441	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	6522	6529	6522	6529	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	7060	7066	7060	7066	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	8731	8736	8731	8736	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	9295	9301	9295	9301	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	9941	9946	9941	9946	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	12680	12687	12680	12687	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	12883	12889	12883	12889	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	12912	12918	12912	12918	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	18429	18434	18429	18434	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-3686	1949	1956	1949	1956	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	19510	19515	19510	19515	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-3686	20048	20055	20048	20055	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-3686	20592	20598	20592	20598	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-3686	22416	22422	22416	22422	7mer-m8	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-3686	23084	23089	23084	23089	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-3686	2414	2420	2414	2420	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	24910	24915	24910	24915	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-3686	26052	26057	26052	26057	6mer	x	0	95	ORF3a	ORF3a	ORF3a protein	ORF3a protein
SARS-2	miR-3686	26732	26739	26732	26739	8mer-1a	x	0	95	M	M	membrane glycoprotein	membrane glycoprotein
SARS-2	miR-3686	2860	2866	2860	2866	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	5362	5368	5362	5368	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	5932	5938	5932	5938	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	6435	6441	6435	6441	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	6522	6529	6522	6529	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	7060	7066	7060	7066	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	8731	8736	8731	8736	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	9295	9301	9295	9301	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-3686	9941	9946	9941	9946	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	10008	10014	10008	10014	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	11072	11077	11072	11077	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	13741	13747	13741	13747	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	14722	14728	14722	14728	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	14761	14766	14761	14766	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	15794	15800	15794	15800	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	16253	16258	16253	16258	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	21383	21390	21383	21390	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	21651	21657	21651	21657	7mer-m8	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-186-5p	21734	21739	21734	21739	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-186-5p	2296	2303	2296	2303	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	23101	23106	23101	23106	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-186-5p	23332	23337	23332	23337	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-186-5p	23391	23397	23391	23397	7mer-1a	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-186-5p	25829	25834	25829	25834	6mer	x	0	95	ORF3a	ORF3a	ORF3a protein	ORF3a protein
SARS-2	miR-186-5p	26297	26302	26297	26302	6mer	x	0	95	E	E	envelope protein	envelope protein
SARS-2	miR-186-5p	26406	26411	26406	26411	6mer	x	0	95	E	E	envelope protein	envelope protein
SARS-2	miR-186-5p	26816	26821	26816	26821	6mer	x	0	95	M	M	membrane glycoprotein	membrane glycoprotein
SARS-2	miR-186-5p	27403	27409	27403	27409	7mer-m8	x	0	95	ORF7a	ORF7a	ORF7a protein	ORF7a protein
SARS-2	miR-186-5p	3031	3036	3031	3036	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	3744	3751	3744	3751	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	4941	4946	4941	4946	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	4945	4950	4945	4950	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	6779	6785	6779	6785	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	6988	6994	6988	6994	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	7152	7159	7152	7159	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	7171	7177	7171	7177	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	7259	7265	7259	7265	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	7421	7426	7421	7426	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	9625	9630	9625	9630	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	9731	9737	9731	9737	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	10008	10014	10008	10014	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	11072	11077	11072	11077	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	13741	13747	13741	13747	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	14722	14728	14722	14728	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	14761	14766	14761	14766	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	15794	15800	15794	15800	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	16253	16258	16253	16258	6mer	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	21383	21390	21383	21390	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1ab polyprotein	orf1ab polyprotein
SARS-2	miR-186-5p	21651	21657	21651	21657	7mer-m8	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-186-5p	21734	21739	21734	21739	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-186-5p	2296	2303	2296	2303	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	23101	23106	23101	23106	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-186-5p	23332	23337	23332	23337	6mer	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-186-5p	23391	23397	23391	23397	7mer-1a	x	0	95	S	S	surface glycoprotein	surface glycoprotein
SARS-2	miR-186-5p	25829	25834	25829	25834	6mer	x	0	95	ORF3a	ORF3a	ORF3a protein	ORF3a protein
SARS-2	miR-186-5p	26297	26302	26297	26302	6mer	x	0	95	E	E	envelope protein	envelope protein
SARS-2	miR-186-5p	26406	26411	26406	26411	6mer	x	0	95	E	E	envelope protein	envelope protein
SARS-2	miR-186-5p	26816	26821	26816	26821	6mer	x	0	95	M	M	membrane glycoprotein	membrane glycoprotein
SARS-2	miR-186-5p	27403	27409	27403	27409	7mer-m8	x	0	95	ORF7a	ORF7a	ORF7a protein	ORF7a protein
SARS-2	miR-186-5p	3031	3036	3031	3036	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	3744	3751	3744	3751	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	4941	4946	4941	4946	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	4945	4950	4945	4950	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	6779	6785	6779	6785	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	6988	6994	6988	6994	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	7152	7159	7152	7159	8mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	7171	7177	7171	7177	7mer-1a	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	7259	7265	7259	7265	7mer-m8	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	7421	7426	7421	7426	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
SARS-2	miR-186-5p	9625	9630	9625	9630	6mer	x	0	95	ORF1ab	ORF1ab	orf1a polyprotein	orf1a polyprotein
