miRNA	miRDB score	site type	average
miR-2115-5p	55	['7mer-1a', '8mer-1a']	0.003923398173290058
miR-632	55	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0013585087377648035
miR-5706	55	['6mer', '7mer-m8']	0.008462292204849346
miR-9-3p	55	['6mer', '7mer-1a', '7mer-m8']	0.02306410050325986
miR-6813-3p	54	['6mer', '7mer-1a']	0.015271152412823853
miR-7848-3p	54	['6mer', '7mer-1a', '7mer-m8']	0.0030808748205746832
miR-135a-3p	54	['6mer', '7mer-m8']	0.0027150040685748984
miR-873-3p	54	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0013788018700665657
miR-5684	54	['6mer', '7mer-1a', '7mer-m8']	0.016481497209212846
miR-4774-5p	54	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.000312849832730904
miR-212-5p	54	['8mer-1a']	0.013259345453886207
miR-7110-3p	53	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.01271134745715343
miR-187-5p	53	['8mer-1a']	0.008754825870174272
miR-4786-3p	53	['7mer-1a', '7mer-m8', '8mer-1a']	0.005864668596868477
miR-4804-3p	53	['6mer', '7mer-1a', '7mer-m8']	0.0003372391167679213
miR-6740-3p	53	['6mer', '7mer-1a', '7mer-m8']	0.0007940407831546496
miR-6809-3p	53	['6mer', '7mer-m8', '8mer-1a']	0.0013818375942756965
miR-29b-1-5p	53	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.08588701298378625
miR-4742-5p	53	['6mer', '7mer-m8', '8mer-1a']	0.0017925618943986806
miR-3200-5p	53	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.002529287225806389
miR-6509-5p	53	['6mer', '7mer-1a', '7mer-m8']	0.10027204652056879
miR-4504	53	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.0003216739549582714
miR-6789-3p	53	['7mer-1a', '8mer-1a']	0.002942431584671441
miR-629-5p	52	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	1.7132732251528484
miR-1301-5p	52	['6mer', '7mer-1a', '7mer-m8']	0.017367487815642058
miR-489-3p	52	['6mer', '7mer-1a', '7mer-m8']	0.010859461776346361
miR-382-5p	52	['6mer', '7mer-1a', '8mer-1a']	0.28210891607789157
miR-488-5p	52	['6mer', '7mer-m8']	0.0032437511473152555
miR-448	52	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.00042963597437891234
miR-4662a-3p	52	['6mer', '7mer-1a', '7mer-m8']	0.0006856173678269586
miR-6502-5p	52	['6mer', '7mer-1a', '7mer-m8']	0.08295522748511111
miR-342-3p	52	['6mer', '7mer-1a', '7mer-m8']	2.4531234001653845
miR-5696	52	['6mer', '7mer-1a', '7mer-m8']	0.0006211903240616937
miR-486-5p	51	['6mer', '7mer-1a', '7mer-m8']	5.772000345699802
miR-128-3p	51	['6mer', '7mer-1a', '7mer-m8']	2.1913062883990766
miR-4657	51	['6mer', '7mer-1a', '8mer-1a']	0.011491238638620147
miR-4658	51	['7mer-1a', '8mer-1a']	0.0033311115535041074
miR-4772-5p	51	['6mer', '7mer-1a', '7mer-m8']	0.06658243420110449
miR-4491	51	['6mer', '7mer-1a', '8mer-1a']	0.016876570323015542
miR-500a-5p	50	['7mer-m8']	0.17776469541298381
miR-122-5p	50	['8mer-1a']	0.0015390832471145054
miR-1276	50	['6mer', '7mer-1a', '7mer-m8']	0.004742156665234854
miR-3609	50	['6mer', '7mer-1a', '8mer-1a']	0.004999817220442581
miR-889-5p	50	['6mer', '8mer-1a']	0.0006793846364486688
miR-412-5p	50	['7mer-1a', '8mer-1a']	0.08217667234083889
miR-552-3p	50	['6mer', '7mer-1a', '7mer-m8']	0.11001969635478462
miR-15a-3p	50	['6mer', '7mer-1a', '7mer-m8', '8mer-1a']	0.008120446031166623
miR-130b-5p	50	['6mer', '7mer-1a', '7mer-m8']	0.21957008516911652
